# QT Clean v5 structural cleanup rules. License: CC0-1.0
# actionType<TAB>priority<TAB>sourcePattern<TAB>replacement<TAB>category
REPLACE	-116	\b(chạy|đi|nói|làm|đánh|mắng|gọi|cười|khóc|ăn|uống|ngủ|ngồi|đứng|nhìn|xem|nghe|đọc|viết)\s+được\s+(rất\s+[\p{L}]+)\b	$1 đến mức $2	cleanup_complement_de
REPLACE	-116	\b([0-9]{4})\s+năm\s+([0-9]{1,2})\s+tháng\s+([0-9]{1,2})\s+ngày\b	ngày $3 tháng $2 năm $1	cleanup_date_order
REPLACE	-117	ăn tịch	ăn cỗ	cleanup_laoshiren_address
REPLACE	-117	anh ấy này cái đại nhân	người lớn như ông	cleanup_laoshiren_address
REPLACE	-117	Phan Tử Lôi Tử	Phan Tử và Lôi Tử	cleanup_laoshiren_address
REPLACE	-117	Viễn Tử,\s*Hổ Tử,\s*Thạch Đầu\s+5 đứa trẻ	Viễn Tử, Hổ Tử, Thạch Đầu, năm đứa trẻ	cleanup_laoshiren_address
REPLACE	-117	5 cái đứa trẻ	năm đứa trẻ	cleanup_laoshiren_address
REPLACE	-117	5 đứa trẻ	năm đứa trẻ	cleanup_laoshiren_address
REPLACE	-117	có thể một hạt gạo không hướng chỗ bà giao	không góp cho chỗ bà lấy một hạt gạo	cleanup_laoshiren_address
REPLACE	-117	theo người món mặn của phần	món mặn chia theo đầu người	cleanup_laoshiren_address
REPLACE	-117	trước người trải giấy nhựa đỏ của bàn trên xé rách dưới 1 tệ, mang đến bao đồ ăn	xé một miếng giấy nhựa đỏ trải trên bàn trước mặt để gói đồ ăn	cleanup_laoshiren_address
REPLACE	-118	\bphía gọi phía khều đang đánh nồi cháo mép\b	vừa gọi vừa gõ mép nồi cháo	cleanup_laoshiren_ch1
REPLACE	-118	\bkhông vui vẻ mắng\b	bực bội mắng	cleanup_laoshiren_ch1
REPLACE	-119	\b1 cái bà lão\b	một bà lão	cleanup_laoshiren_ch2
REPLACE	-119	\b1 chiếc xe ba bánh\b	một chiếc xe ba bánh	cleanup_laoshiren_ch2
REPLACE	-119	\bbị cưỡi đến\b	được đạp tới	cleanup_laoshiren_ch2
REPLACE	-119	\bxe đang ngồi 1 cái bà lão\b	trên xe có một bà lão ngồi	cleanup_laoshiren_ch2
REPLACE	-119	\bxe đang ngồi một bà lão\b	trên xe có một bà lão ngồi	cleanup_laoshiren_ch2
REPLACE	-119	\bđể bạn thụ mệt mỏi,\s*thụ mệt mỏi\b	làm phiền ông rồi, làm phiền rồi	cleanup_laoshiren_ch2
REPLACE	-119	\bkhông lớn không,\s*tiểu muốn kêu\b	không biết lớn nhỏ gì cả, phải gọi là	cleanup_laoshiren_ch2
REPLACE	-120	nghĩ nguyên bác sĩ phòng khám ở thôn	bác sĩ phòng khám thôn Tư Nguyên	cleanup_laoshiren_ch2
REPLACE	-120	để bạn thụ mệt mỏi,\s*thụ mệt mỏi	làm phiền ông rồi, làm phiền rồi	cleanup_laoshiren_ch2
REPLACE	-120	không lớn không,\s*tiểu phải gọi là	không biết lớn nhỏ gì cả, phải gọi là	cleanup_laoshiren_ch2
REPLACE	-120	lưu mù lòa	Lưu mù	cleanup_laoshiren_ch2
REPLACE	-120	Trịnh gật đầu đại đồng	Trịnh Đại Đồng gật đầu	cleanup_laoshiren_ch2
REPLACE	-121	\bBạn sống thế nào\?\b	sống	cleanup_definition_leak
REPLACE	-121	\bCó chuyện gì vậy\?\b	thì sao	cleanup_definition_leak
REPLACE	-121	\bbạn đang làm gì\?\b	làm gì	cleanup_definition_leak
REPLACE	-121	\bcủa nó nó hỏi đề\b	vấn đề khác	cleanup_definition_leak
REPLACE	-121	\bhài có lẽ tử\b	đứa trẻ	cleanup_laoshiren_ch2
REPLACE	-121	\bLưu áng vàng\b	Lưu Kim Hà	cleanup_laoshiren_ch2
REPLACE	-121	\blưu áng vàng\b	Lưu Kim Hà	cleanup_laoshiren_ch2
REPLACE	-121	\bbà ấy người đàn ông\b	chồng bà	cleanup_laoshiren_ch2
REPLACE	-121	\bcô ấy người đàn ông\b	chồng cô ấy	cleanup_laoshiren_ch2
REPLACE	-121	\bđứa trẻ cho đến bây giờ đều bất tỉnh\b	đứa trẻ đến giờ vẫn hôn mê	cleanup_laoshiren_ch2
REPLACE	-121	\bđợi trong vô vọng\b	chờ mãi	cleanup_laoshiren_ch2
REPLACE	-121	\btối cuối cùng lời nói của chưa tỉnh lại\b	nếu đến tối vẫn chưa tỉnh	cleanup_laoshiren_ch2
REPLACE	-121	\bcuối cùng buổi tối lời nói của chưa tỉnh lại\b	nếu đến tối vẫn chưa tỉnh	cleanup_laoshiren_ch2
REPLACE	-122	có thể là của nó nó hỏi đề	có thể là vấn đề khác	cleanup_definition_leak
REPLACE	-122	của nó nó hỏi đề	vấn đề khác	cleanup_definition_leak
REPLACE	-122	bạn chăm sóc trẻ con có lẽ mà	bà chăm sóc đứa nhỏ đi	cleanup_laoshiren_ch2
REPLACE	-122	bạn chăm sóc đứa trẻ có lẽ mà	bà chăm sóc đứa nhỏ đi	cleanup_laoshiren_ch2
REPLACE	-122	bà chăm sóc trẻ con có lẽ mà	bà chăm sóc đứa nhỏ đi	cleanup_laoshiren_ch2
REPLACE	-122	bà chăm sóc đứa trẻ có lẽ mà	bà chăm sóc đứa nhỏ đi	cleanup_laoshiren_ch2
REPLACE	-122	khiến cậu lại ngủ một giấc	để nó ngủ thêm một giấc	cleanup_laoshiren_ch2
REPLACE	-122	khiến nó lại ngủ một giấc	để nó ngủ thêm một giấc	cleanup_laoshiren_ch2
REPLACE	-122	\bcậu gia\b	ông nó	cleanup_laoshiren_ch2
REPLACE	-122	\bBạn cuối cùng tỉnh rồi\b	Cậu cuối cùng tỉnh rồi	cleanup_laoshiren_ch2
REPLACE	-122	Bạn sống thế nào\?\s*Kiểu gì	sống thế nào	cleanup_definition_leak
REPLACE	-123	thụ Tiểu Hoàng Oanh tấn công của biểu diễn không kém các ca ca đệ đệ	bị màn biểu diễn của Tiểu Hoàng Oanh tác động không kém các anh em	cleanup_laoshiren_ch2
REPLACE	-123	thụ Tiểu Hoàng Oanh tấn công của biểu diễn không nhỏ	bị màn biểu diễn của Tiểu Hoàng Oanh tác động không nhỏ	cleanup_laoshiren_ch2
REPLACE	-123	Mang trẻ con thị trấn mà đi trên sức khỏe viện lại làm kiểm tra đi	đưa đứa nhỏ lên trạm y tế trấn kiểm tra lại đi	cleanup_laoshiren_ch2
REPLACE	-123	ông ấy không có biện pháp	ông ấy không có cách nào	cleanup_laoshiren_ch2
REPLACE	-123	cậu không có biện pháp	ông ấy không có cách nào	cleanup_laoshiren_ch2
REPLACE	-123	Thôi Quế Anh lại rút ra một điếu thuốc, đưa cho cậu	Thôi Quế Anh lại rút ra một điếu thuốc, đưa cho ông ấy	cleanup_laoshiren_ch2_doctor
REPLACE	-123	sáng mai thị trấn liền hướng trên có lẽ đưa	sáng mai đưa lên trấn đi	cleanup_laoshiren_ch2
REPLACE	-123	chờ Hán Hầu về, tôi và cậu	chờ Hán Hầu về, tôi và ông ấy	cleanup_laoshiren_ch2
REPLACE	-123	chúng tôi trước gia đi	chúng tôi về nhà trước	cleanup_laoshiren_ch2
REPLACE	-123	Bà ơi, Bà ơi	Bà ơi, bà ơi	cleanup_vocative_case
REPLACE	-123	Bà ơi, bà tỉnh lại đi, Bà ơi	Bà ơi, bà tỉnh lại đi, bà ơi	cleanup_vocative_case
REPLACE	-123	Lý Truy Viễn đã từng về đầu	Lý Truy Viễn quay đầu lại	cleanup_laoshiren_ch2
REPLACE	-123	1 đôi màu đỏ giày cao gót	một đôi giày cao gót màu đỏ	cleanup_laoshiren_ch2
REPLACE	-123	trắng nõn sưng mắt cá chân của trướng	cổ chân trắng bệch sưng phù	cleanup_laoshiren_ch2
REPLACE	-123	Xường xám màu đen bó chặt thân thể của cô ta	Xường xám màu đen bó sát thân thể cô ta	cleanup_laoshiren_ch2
REPLACE	-120	(^|\s)(Chương|Quyển|Tiết|Phần|Thiên|Tập|Hồi|Màn|Mùa)\s+\2\s+([0-9]+)(?=\s|$|[.,:;!?])	$1$2 $3	cleanup_repeated_heading_label
REPLACE	-120	(^|\s)(Chương|Quyển|Tiết|Phần|Thiên|Tập|Hồi|Màn|Mùa)\s+([0-9]+)\s+\2\s+\3(?=\s|$|[.,:;!?])	$1$2 $3	cleanup_repeated_heading
REPLACE	-120	(^|\s)(Chương mở đầu|Chương cuối|Chính văn|Ngoại truyện|Quyển thượng|Quyển trung|Quyển hạ)\s+\2(?=\s|$|[.,:;!?])	$1$2	cleanup_repeated_special_heading
